110	0	0	0	0	0	0	0	0	0	0	0
0	38	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	158	0	0	0	0	0
0	0	0	18	0	0	0	0	0	115	0	0
0	0	0	0	0	0	0	0	0	0	0	77
0	0	0	0	44	0	0	46	0	0	0	0
0	0	0	0	0	22	0	0	54	0	0	0
0	0	0	0	0	0	0	0	0	0	119	0
0	0	53	0	0	0	0	0	0	0	0	0
